sweep,seed,policy,const_ttl_s,concurrency,pause_median_s,pool_blocks,token_hit_rate,prefill_tokens_computed,prompt_tokens_total,ttft_p50,ttft_p95,e2e_p50,e2e_p95,queue_p95,makespan_s,gpu_busy_s,gpu_busy_frac,n_preemptions,n_evictions,n_protected_evictions,rm_total,rm_per_1k_calls,n_calls
concurrency,3,belady,0.0,12,2.0,12868,0.7088743930170661,20944966,71944774,0.19338095535829325,13.48881588461495,4.422075953667445,38.83513862547102,8.304638863947162,5030.4493775574065,4999.153315203938,0.9937786746263483,22,1184187,0,4.275881970923796,1.0244087136856244,4174
concurrency,3,oracle_terminal,0.0,18,2.0,12868,0.2474008744540639,54145574,71944774,11.734722829971247,31.147853258171835,29.527980704036054,73.35924403700301,26.424560685015877,8437.076907730792,8400.772879737357,0.9956970846194171,71,3409537,0,7.171515371571173,1.7181397631938604,4174
concurrency,4,lru,0.0,8,2.0,12868,0.8956922777499438,7854752,75303648,0.13301939459756795,1.720443138124665,2.9700120767167846,9.610847592549817,0.49247587541731264,4311.634645052016,4214.842605156966,0.9775509643410701,2,524128,0,3.664889448294214,0.8678402671783598,4223
concurrency,3,belady,0.0,14,2.0,12868,0.5427153888898171,32899238,71944774,0.44828992502778675,20.51615396734269,7.902583112993051,52.28073537167347,15.506830085514821,6209.428511441033,6183.543363549702,0.9958313155802282,34,1892631,0,5.278014234724878,1.2644979000299181,4174
concurrency,4,lru,0.0,10,2.0,12868,0.7828920054444108,16349024,75303648,0.16921017085678614,9.018157313142183,3.7076734933573334,28.011399828734284,2.8978264213533294,4816.680289098713,4774.685252422195,0.9912813319224109,20,1053055,0,4.0941782457339055,0.9694952038204844,4223
concurrency,4,lru,0.0,12,2.0,12868,0.6403503851499996,27082928,75303648,0.3100278764691211,14.859161188218764,5.986267318443424,41.26697999515932,10.10314640263914,5684.657217072788,5661.6720424224895,0.9959566296132568,25,1721903,0,4.83195863451187,1.1442004817693274,4223
concurrency,3,belady,0.0,16,2.0,12868,0.3437363219738518,47214742,71944774,6.811433888994543,24.98494331678785,21.556783767647175,64.31288706853957,20.059232175892134,7728.49643060745,7695.33882591711,0.9957096952831569,68,2784731,0,6.5692219660163325,1.5738433076225042,4174
concurrency,3,belady,0.0,18,2.0,12868,0.24598556665144294,54247398,71944774,11.718090638081776,31.177468818352168,29.617770789477774,74.94709791527839,26.70784352456576,8498.683677443767,8452.346977414429,0.994547779186991,101,3263936,0,7.2238811258272015,1.7306854637822715,4174
concurrency,4,lru,0.0,14,2.0,12868,0.4307101828586047,42869600,75303648,2.6731909857401206,21.24057525128228,14.28594317782381,56.31840183761619,16.631851202201233,7396.180174490315,7383.341622528337,0.998264164520186,43,2713071,0,6.286753148316768,1.488693617882256,4223
concurrency,4,oracle_terminal,0.0,8,2.0,12868,0.8939255638717529,7987792,75303648,0.12900175450067763,1.6734073886746046,2.906849113080625,9.811801951096868,0.43296768448954026,4336.205055614787,4264.577902562614,0.9834816038140481,2,516349,0,3.685774297272569,0.8727857677652306,4223
concurrency,4,oracle_terminal,0.0,10,2.0,12868,0.8170806280195084,13774496,75303648,0.15843421608860808,7.7138257416945635,3.5516686252640284,24.195738698500918,1.9567746881025414,4477.570306570084,4447.26145235423,0.9932309596185724,10,878746,0,3.8059347605845715,0.901239583373093,4223
concurrency,4,lru,0.0,16,2.0,12868,0.23809311336417593,57374368,75303648,9.607060205589733,25.574863185083814,27.658630623078352,66.84410922376446,21.32645682331622,9066.390634923027,9054.915394365697,0.9987343099344155,152,3619469,0,7.706432039684573,1.824871427820169,4223
concurrency,4,oracle_terminal,0.0,12,2.0,12868,0.6719491730334233,24703424,75303648,0.23897228578653085,15.551018497406403,5.211499613403248,41.87024044513237,10.61445676924086,5479.624245975206,5464.7331077343915,0.9972824526696786,37,1556659,0,4.657680609078925,1.1029317094669489,4223
concurrency,4,lru,0.0,18,2.0,12868,0.1505004379070719,63970416,75303648,14.622146998684002,31.744431807603178,35.20068025595356,74.85517654159958,27.23059291211939,9743.479956913981,9731.196839784307,0.9987393500901125,123,4031572,0,8.281957963376884,1.9611550943350424,4223
concurrency,4,belady,0.0,8,2.0,12868,0.9019831814788043,7381024,75303648,0.12877678508675672,1.4001312279585818,2.8840462119743506,8.974350942898127,0.3788007247394489,4246.081601272564,4173.724996892548,0.9829592054099172,0,458970,0,3.609169361081679,0.8546458349707977,4223
concurrency,4,oracle_terminal,0.0,14,2.0,12868,0.42630943988264686,43200992,75303648,2.454056535617383,21.182611439964603,14.763101410426316,57.33679189284612,16.044858123550057,7499.1216950481585,7481.331856360515,0.9976277436997202,50,2713653,0,6.374253440790936,1.5094135545325444,4223
concurrency,4,belady,0.0,10,2.0,12868,0.8300179029839299,12800272,75303648,0.15369288693318595,6.889597053975081,3.5060774090359246,21.365333121429103,1.3072230942439091,4346.234436832779,4315.3143112518,0.9928857667412182,4,712460,0,3.694299271307862,0.874804468697102,4223
concurrency,4,oracle_terminal,0.0,16,2.0,12868,0.25379211376320043,56192176,75303648,9.056073599313095,26.004095968406546,27.18057905864589,66.10808005961962,21.58570413331472,8887.021640205105,8862.592115365942,0.9972511010068161,79,3532434,0,7.553968394174339,1.7887682676235708,4223
concurrency,5,lru,0.0,8,2.0,12868,0.9129705713578234,6359081,73068169,0.12393023244953838,1.2177840166536953,2.8295867334699096,8.285001213250439,0.3010039386463177,4477.8167106133105,4320.780485583838,0.964930180224379,5,432286,0,3.8061442040213143,0.916701397885673,4152
concurrency,4,oracle_terminal,0.0,18,2.0,12868,0.16543389770439806,62845872,75303648,15.289167905121758,31.984839598651888,34.69827023070229,74.16052923062261,27.725864970931184,9670.440775738907,9639.546296137765,0.9968052666556162,136,3951944,0,8.219874659378071,1.9464538620360101,4223
concurrency,4,belady,0.0,12,2.0,12868,0.6665238847392891,25111968,75303648,0.25174424152510255,15.215782945321735,5.164913655200962,42.046650598043016,10.118478524854254,5497.286303265491,5474.460698966137,0.9958478414548292,16,1381949,0,4.6726933577756675,1.1064867056063623,4223
concurrency,5,lru,0.0,10,2.0,12868,0.8386553110424869,11789161,73068169,0.14819787193550837,4.953356664894272,3.465600515486983,16.357962100481927,0.7607018717951632,4416.314151226612,4354.547258431173,0.9860139268447912,4,771468,0,3.7538670285426203,0.9041105560073749,4152
concurrency,5,lru,0.0,12,2.0,12868,0.6875416297895737,22830761,73068169,0.22405365472170047,13.282760635810519,4.849334960955844,37.54450190101397,7.670292030629753,5331.998089250568,5304.149273179965,0.9947770393753991,14,1461466,0,4.532198375862983,1.0915699363831846,4152
concurrency,4,belady,0.0,14,2.0,12868,0.4450412813998068,41790416,75303648,2.342125833978571,21.130996468475132,13.666403421790164,56.99627636780792,16.645650255449596,7326.095154364287,7312.0714957458695,0.9980857935471855,69,2394658,0,6.227180881209644,1.4745869953136737,4223
concurrency,5,lru,0.0,14,2.0,12868,0.4814287874108355,37891049,73068169,0.9453619707956022,19.011726757751603,10.633967294417516,52.818653292147246,13.854496646617008,6797.891708143652,6785.654867224223,0.9981999064644161,20,2401971,0,5.778207951922104,1.3916685818694856,4152
concurrency,4,belady,0.0,16,2.0,12868,0.27665868192733506,54470240,75303648,9.172646950155013,27.381966840241148,26.42283744945803,65.67896650089165,23.051791118045003,8754.293645906286,8735.679076845588,0.9978736640768954,89,3200336,0,7.441149599020343,1.7620529479091505,4223
concurrency,5,oracle_terminal,0.0,8,2.0,12868,0.9218630892475217,5709321,73068169,0.12140556115457457,0.9685667133385323,2.776474215604594,7.804480114359819,0.265611445781758,4416.233895970935,4245.433226267501,0.9613243605916659,0,386026,0,3.7537988115752947,0.9040941261019495,4152
concurrency,4,belady,0.0,18,2.0,12868,0.17908125778979525,61818176,75303648,14.567017934103205,32.538185285650115,34.283731157582224,74.57781548634557,27.866837239811503,9493.30630911483,9469.750855811593,0.9975187302994089,82,3725152,0,8.069310362747606,1.9108004647756585,4223
concurrency,5,lru,0.0,16,2.0,12868,0.30646165500602596,50675577,73068169,6.820332271855932,23.374828375195648,22.71000728807948,62.32521290025079,18.771993083287953,8225.180727379591,8219.177378628428,0.9992701256118083,104,3199446,0,6.991403618272653,1.683864069911525,4152
